"ap_payoff","av_payoff","block","category","condition","correct","counterbalance","dim0","dim1","dim2","dim3","fullinfo","imagenum","physdim0","physdim1","physdim2","physdim3","response","reward","score_post","score_pre","stimnum","swapdim0","swapdim1","swapdim2","swapdim3","test","trial","uniqueid","exclude"
-5,0,1,0,"contingent","False",0,0,1,0,0,"False",1,0,1,2,3,1,-5,-17,-12,2,1,1,0,0,"False",24,80,0
1,0,1,1,"contingent","True",0,1,1,0,1,"False",8,0,1,2,3,1,1,-16,-17,11,1,1,0,0,"False",25,80,0
1,0,1,1,"contingent","True",0,1,1,1,1,"False",12,0,1,2,3,1,1,-15,-16,15,1,1,0,0,"False",26,80,0
1,0,1,1,"contingent","True",0,1,1,0,1,"False",8,0,1,2,3,1,1,-14,-15,11,1,1,0,0,"False",27,80,0
1,0,1,1,"contingent","True",0,1,1,1,1,"False",12,0,1,2,3,1,1,-13,-14,15,1,1,0,0,"False",28,80,0
-5,0,1,0,"contingent","False",0,1,1,0,0,"False",0,0,1,2,3,1,-5,-18,-13,3,1,1,0,0,"False",29,80,0
1,0,1,1,"contingent","True",0,0,0,0,1,"False",11,0,1,2,3,1,1,-17,-18,8,1,1,0,0,"False",30,80,0
1,0,1,1,"contingent","True",0,0,0,0,1,"False",11,0,1,2,3,1,1,-16,-17,8,1,1,0,0,"False",31,80,0
1,0,2,1,"contingent","True",0,0,0,0,1,"False",11,0,1,2,3,1,1,-15,-16,8,1,1,0,0,"False",32,80,0
-5,0,2,0,"contingent","True",0,1,0,0,0,"False",2,0,1,2,3,0,0,-15,-15,1,1,1,0,0,"False",33,80,0
1,0,2,1,"contingent","True",0,0,1,1,0,"False",5,0,1,2,3,1,1,-14,-15,6,1,1,0,0,"False",34,80,0
1,0,2,1,"contingent","True",0,1,0,0,1,"False",10,0,1,2,3,1,1,-13,-14,9,1,1,0,0,"False",35,80,0
1,0,2,1,"contingent","True",0,0,0,1,0,"False",7,0,1,2,3,1,1,-12,-13,4,1,1,0,0,"False",36,80,0
-5,0,2,0,"contingent","True",0,1,0,0,0,"False",2,0,1,2,3,0,0,-12,-12,1,1,1,0,0,"False",37,80,0
1,0,2,1,"contingent","True",0,0,1,0,1,"False",9,0,1,2,3,1,1,-11,-12,10,1,1,0,0,"False",38,80,0
1,0,2,1,"contingent","True",0,1,1,0,1,"False",8,0,1,2,3,1,1,-10,-11,11,1,1,0,0,"False",39,80,0
1,0,2,1,"contingent","True",0,0,1,1,0,"False",5,0,1,2,3,1,1,-9,-10,6,1,1,0,0,"False",40,80,0
1,0,2,1,"contingent","True",0,0,0,0,1,"False",11,0,1,2,3,1,1,-8,-9,8,1,1,0,0,"False",41,80,0
1,0,2,1,"contingent","False",0,1,1,1,0,"False",4,0,1,2,3,0,0,-8,-8,7,1,1,0,0,"False",42,80,0
-5,0,2,0,"contingent","False",0,0,0,0,0,"False",3,0,1,2,3,1,-5,-13,-8,0,1,1,0,0,"False",43,80,0
1,0,2,1,"contingent","True",0,1,1,1,0,"False",4,0,1,2,3,1,1,-12,-13,7,1,1,0,0,"False",44,80,0
1,0,2,1,"contingent","True",0,1,0,1,0,"False",6,0,1,2,3,1,1,-11,-12,5,1,1,0,0,"False",45,80,0
-5,0,2,0,"contingent","False",0,0,1,0,0,"False",1,0,1,2,3,1,-5,-16,-11,2,1,1,0,0,"False",46,80,0
1,0,2,1,"contingent","True",0,1,0,1,1,"False",14,0,1,2,3,1,1,-15,-16,13,1,1,0,0,"False",47,80,0
1,0,3,1,"contingent","True",0,0,0,1,1,"False",15,0,1,2,3,1,1,-14,-15,12,1,1,0,0,"False",48,80,0
-5,0,3,0,"contingent","False",0,1,0,0,0,"False",2,0,1,2,3,1,-5,-19,-14,1,1,1,0,0,"False",49,80,0
1,0,3,1,"contingent","True",0,1,0,1,0,"False",6,0,1,2,3,1,1,-18,-19,5,1,1,0,0,"False",50,80,0
1,0,3,1,"contingent","True",0,0,1,1,1,"False",13,0,1,2,3,1,1,-17,-18,14,1,1,0,0,"False",51,80,0
1,0,3,1,"contingent","True",0,0,0,1,1,"False",15,0,1,2,3,1,1,-16,-17,12,1,1,0,0,"False",52,80,0
-5,0,3,0,"contingent","False",0,1,1,0,0,"False",0,0,1,2,3,1,-5,-21,-16,3,1,1,0,0,"False",53,80,0
1,0,3,1,"contingent","True",0,1,1,1,0,"False",4,0,1,2,3,1,1,-20,-21,7,1,1,0,0,"False",54,80,0
1,0,3,1,"contingent","True",0,0,1,0,1,"False",9,0,1,2,3,1,1,-19,-20,10,1,1,0,0,"False",55,80,0
1,0,3,1,"contingent","True",0,1,1,1,1,"False",12,0,1,2,3,1,1,-18,-19,15,1,1,0,0,"False",56,80,0
-5,0,3,0,"contingent","False",0,0,0,0,0,"False",3,0,1,2,3,1,-5,-23,-18,0,1,1,0,0,"False",57,80,0
1,0,3,1,"contingent","True",0,0,1,1,1,"False",13,0,1,2,3,1,1,-22,-23,14,1,1,0,0,"False",58,80,0
1,0,3,1,"contingent","True",0,1,0,1,0,"False",6,0,1,2,3,1,1,-21,-22,5,1,1,0,0,"False",59,80,0
1,0,3,1,"contingent","True",0,1,1,1,0,"False",4,0,1,2,3,1,1,-20,-21,7,1,1,0,0,"False",60,80,0
1,0,3,1,"contingent","True",0,0,0,1,0,"False",7,0,1,2,3,1,1,-19,-20,4,1,1,0,0,"False",61,80,0
-5,0,3,0,"contingent","False",0,1,1,0,0,"False",0,0,1,2,3,1,-5,-24,-19,3,1,1,0,0,"False",62,80,0
1,0,3,1,"contingent","True",0,1,0,1,1,"False",14,0,1,2,3,1,1,-23,-24,13,1,1,0,0,"False",63,80,0
1,0,4,1,"contingent","False",0,1,0,1,1,"False",14,0,1,2,3,0,0,-23,-23,13,1,1,0,0,"True",64,80,0
-5,0,4,0,"contingent","True",0,0,0,0,0,"False",3,0,1,2,3,0,0,-23,-23,0,1,1,0,0,"True",65,80,0
1,0,4,1,"contingent","True",0,0,1,1,1,"False",13,0,1,2,3,1,1,-22,-23,14,1,1,0,0,"True",66,80,0
1,0,4,1,"contingent","False",0,0,1,0,1,"False",9,0,1,2,3,0,0,-22,-22,10,1,1,0,0,"True",67,80,0
1,0,4,1,"contingent","True",0,1,1,0,1,"False",8,0,1,2,3,1,1,-21,-22,11,1,1,0,0,"True",68,80,0
1,0,4,1,"contingent","False",0,1,0,0,1,"False",10,0,1,2,3,0,0,-21,-21,9,1,1,0,0,"True",69,80,0
-5,0,4,0,"contingent","True",0,0,1,0,0,"False",1,0,1,2,3,0,0,-21,-21,2,1,1,0,0,"True",70,80,0
1,0,4,1,"contingent","False",0,1,1,1,0,"False",4,0,1,2,3,0,0,-21,-21,7,1,1,0,0,"True",71,80,0
1,0,4,1,"contingent","False",0,0,1,1,0,"False",5,0,1,2,3,0,0,-21,-21,6,1,1,0,0,"True",72,80,0
-5,0,4,0,"contingent","True",0,1,0,0,0,"False",2,0,1,2,3,0,0,-21,-21,1,1,1,0,0,"True",73,80,0
1,0,4,1,"contingent","False",0,0,0,1,0,"False",7,0,1,2,3,0,0,-21,-21,4,1,1,0,0,"True",74,80,0
1,0,4,1,"contingent","False",0,0,0,0,1,"False",11,0,1,2,3,0,0,-21,-21,8,1,1,0,0,"True",75,80,0
1,0,4,1,"contingent","False",0,1,0,1,0,"False",6,0,1,2,3,0,0,-21,-21,5,1,1,0,0,"True",76,80,0
1,0,4,1,"contingent","False",0,0,0,1,1,"False",15,0,1,2,3,0,0,-21,-21,12,1,1,0,0,"True",77,80,0
1,0,4,1,"contingent","False",0,1,1,1,1,"False",12,0,1,2,3,0,0,-21,-21,15,1,1,0,0,"True",78,80,0
-5,0,4,0,"contingent","True",0,1,1,0,0,"False",0,0,1,2,3,0,0,-21,-21,3,1,1,0,0,"True",79,80,0
1,0,5,1,"contingent","False",0,0,1,1,0,"False",5,0,1,2,3,0,0,-21,-21,6,1,1,0,0,"True",80,80,0
1,0,5,1,"contingent","False",0,1,1,0,1,"False",8,0,1,2,3,0,0,-21,-21,11,1,1,0,0,"True",81,80,0
1,0,5,1,"contingent","False",0,0,1,1,1,"False",13,0,1,2,3,0,0,-21,-21,14,1,1,0,0,"True",82,80,0
-5,0,5,0,"contingent","True",0,0,0,0,0,"False",3,0,1,2,3,0,0,-21,-21,0,1,1,0,0,"True",83,80,0
1,0,5,1,"contingent","False",0,0,0,0,1,"False",11,0,1,2,3,0,0,-21,-21,8,1,1,0,0,"True",84,80,0
1,0,5,1,"contingent","False",0,1,1,1,1,"False",12,0,1,2,3,0,0,-21,-21,15,1,1,0,0,"True",85,80,0
1,0,5,1,"contingent","False",0,0,0,1,1,"False",15,0,1,2,3,0,0,-21,-21,12,1,1,0,0,"True",86,80,0
-5,0,5,0,"contingent","True",0,1,0,0,0,"False",2,0,1,2,3,0,0,-21,-21,1,1,1,0,0,"True",87,80,0
1,0,5,1,"contingent","False",0,0,1,0,1,"False",9,0,1,2,3,0,0,-21,-21,10,1,1,0,0,"True",88,80,0
1,0,5,1,"contingent","False",0,1,1,1,0,"False",4,0,1,2,3,0,0,-21,-21,7,1,1,0,0,"True",89,80,0
1,0,5,1,"contingent","False",0,0,0,1,0,"False",7,0,1,2,3,0,0,-21,-21,4,1,1,0,0,"True",90,80,0
-5,0,5,0,"contingent","True",0,1,1,0,0,"False",0,0,1,2,3,0,0,-21,-21,3,1,1,0,0,"True",91,80,0
1,0,5,1,"contingent","False",0,1,0,1,1,"False",14,0,1,2,3,0,0,-21,-21,13,1,1,0,0,"True",92,80,0
1,0,5,1,"contingent","False",0,1,0,1,0,"False",6,0,1,2,3,0,0,-21,-21,5,1,1,0,0,"True",93,80,0
1,0,5,1,"contingent","False",0,1,0,0,1,"False",10,0,1,2,3,0,0,-21,-21,9,1,1,0,0,"True",94,80,0
-5,0,5,0,"contingent","True",0,0,1,0,0,"False",1,0,1,2,3,0,0,-21,-21,2,1,1,0,0,"True",95,80,0
1,0,0,1,"contingent","True",4,0,1,1,0,"False",7,3,1,0,2,1,1,1,0,6,0,0,0,1,"False",0,98,0
1,0,0,1,"contingent","True",4,0,0,1,0,"False",5,3,1,0,2,1,1,2,1,4,0,0,0,1,"False",1,98,0
-5,0,0,0,"contingent","False",4,0,0,0,0,"False",4,3,1,0,2,1,-5,-3,2,0,0,0,0,1,"False",2,98,0
-5,0,0,0,"contingent","False",4,1,0,0,0,"False",12,3,1,0,2,1,-5,-8,-3,1,0,0,0,1,"False",3,98,0
1,0,0,1,"contingent","True",4,0,0,1,1,"False",1,3,1,0,2,1,1,-7,-8,12,0,0,0,1,"False",4,98,0
1,0,0,1,"contingent","True",4,0,1,1,1,"False",3,3,1,0,2,1,1,-6,-7,14,0,0,0,1,"False",5,98,0
1,0,0,1,"contingent","True",4,1,1,1,0,"False",15,3,1,0,2,1,1,-5,-6,7,0,0,0,1,"False",6,98,0
1,0,0,1,"contingent","False",4,0,1,0,1,"False",2,3,1,0,2,0,0,-5,-5,10,0,0,0,1,"False",7,98,0
1,0,0,1,"contingent","False",4,0,0,0,1,"False",0,3,1,0,2,0,0,-5,-5,8,0,0,0,1,"False",8,98,0
1,0,0,1,"contingent","True",4,1,1,1,1,"False",11,3,1,0,2,1,1,-4,-5,15,0,0,0,1,"False",9,98,0
1,0,0,1,"contingent","True",4,0,1,1,1,"False",3,3,1,0,2,1,1,-3,-4,14,0,0,0,1,"False",10,98,0
1,0,0,1,"contingent","True",4,1,1,1,1,"False",11,3,1,0,2,1,1,-2,-3,15,0,0,0,1,"False",11,98,0
-5,0,0,0,"contingent","True",4,0,1,0,0,"False",6,3,1,0,2,0,0,-2,-2,2,0,0,0,1,"False",12,98,0
1,0,0,1,"contingent","True",4,0,1,1,0,"False",7,3,1,0,2,1,1,-1,-2,6,0,0,0,1,"False",13,98,0
-5,0,0,0,"contingent","True",4,1,1,0,0,"False",14,3,1,0,2,0,0,-1,-1,3,0,0,0,1,"False",14,98,0
1,0,0,1,"contingent","True",4,0,1,1,0,"False",7,3,1,0,2,1,1,0,-1,6,0,0,0,1,"False",15,98,0
-5,0,1,0,"contingent","True",4,1,1,0,0,"False",14,3,1,0,2,0,0,0,0,3,0,0,0,1,"False",16,98,0
1,0,1,1,"contingent","True",4,0,0,1,1,"False",1,3,1,0,2,1,1,1,0,12,0,0,0,1,"False",17,98,0
1,0,1,1,"contingent","True",4,1,0,1,0,"False",13,3,1,0,2,1,1,2,1,5,0,0,0,1,"False",18,98,0
1,0,1,1,"contingent","True",4,0,0,1,0,"False",5,3,1,0,2,1,1,3,2,4,0,0,0,1,"False",19,98,0
1,0,1,1,"contingent","False",4,1,0,0,1,"False",8,3,1,0,2,0,0,3,3,9,0,0,0,1,"False",20,98,0
1,0,1,1,"contingent","True",4,0,1,1,1,"False",3,3,1,0,2,1,1,4,3,14,0,0,0,1,"False",21,98,0
-5,0,1,0,"contingent","True",4,0,1,0,0,"False",6,3,1,0,2,0,0,4,4,2,0,0,0,1,"False",22,98,0
1,0,1,1,"contingent","True",4,1,0,1,0,"False",13,3,1,0,2,1,1,5,4,5,0,0,0,1,"False",23,98,0
1,0,1,1,"contingent","False",4,0,1,0,1,"False",2,3,1,0,2,0,0,5,5,10,0,0,0,1,"False",24,98,0
1,0,1,1,"contingent","False",4,0,0,0,1,"False",0,3,1,0,2,0,0,5,5,8,0,0,0,1,"False",25,98,0
1,0,1,1,"contingent","True",4,0,1,1,1,"False",3,3,1,0,2,1,1,6,5,14,0,0,0,1,"False",26,98,0
1,0,1,1,"contingent","False",4,0,1,0,1,"False",2,3,1,0,2,0,0,6,6,10,0,0,0,1,"False",27,98,0
-5,0,1,0,"contingent","True",4,1,0,0,0,"False",12,3,1,0,2,0,0,6,6,1,0,0,0,1,"False",28,98,0
-5,0,1,0,"contingent","True",4,0,0,0,0,"False",4,3,1,0,2,0,0,6,6,0,0,0,0,1,"False",29,98,0
1,0,1,1,"contingent","True",4,0,0,1,0,"False",5,3,1,0,2,1,1,7,6,4,0,0,0,1,"False",30,98,0
1,0,1,1,"contingent","True",4,1,1,1,1,"False",11,3,1,0,2,1,1,8,7,15,0,0,0,1,"False",31,98,0
1,0,2,1,"contingent","True",4,1,0,1,0,"False",13,3,1,0,2,1,1,9,8,5,0,0,0,1,"False",32,98,0
1,0,2,1,"contingent","True",4,0,0,1,1,"False",1,3,1,0,2,1,1,10,9,12,0,0,0,1,"False",33,98,0
-5,0,2,0,"contingent","True",4,0,1,0,0,"False",6,3,1,0,2,0,0,10,10,2,0,0,0,1,"False",34,98,0
1,0,2,1,"contingent","False",4,0,0,0,1,"False",0,3,1,0,2,0,0,10,10,8,0,0,0,1,"False",35,98,0
1,0,2,1,"contingent","True",4,1,0,1,1,"False",9,3,1,0,2,1,1,11,10,13,0,0,0,1,"False",36,98,0
1,0,2,1,"contingent","False",4,1,1,0,1,"False",10,3,1,0,2,0,0,11,11,11,0,0,0,1,"False",37,98,0
1,0,2,1,"contingent","True",4,1,1,1,0,"False",15,3,1,0,2,1,1,12,11,7,0,0,0,1,"False",38,98,0
-5,0,2,0,"contingent","True",4,1,1,0,0,"False",14,3,1,0,2,0,0,12,12,3,0,0,0,1,"False",39,98,0
-5,0,2,0,"contingent","True",4,0,0,0,0,"False",4,3,1,0,2,0,0,12,12,0,0,0,0,1,"False",40,98,0
1,0,2,1,"contingent","True",4,1,1,1,0,"False",15,3,1,0,2,1,1,13,12,7,0,0,0,1,"False",41,98,0
1,0,2,1,"contingent","False",4,0,1,0,1,"False",2,3,1,0,2,0,0,13,13,10,0,0,0,1,"False",42,98,0
-5,0,2,0,"contingent","True",4,0,0,0,0,"False",4,3,1,0,2,0,0,13,13,0,0,0,0,1,"False",43,98,0
1,0,2,1,"contingent","False",4,1,0,0,1,"False",8,3,1,0,2,0,0,13,13,9,0,0,0,1,"False",44,98,0
1,0,2,1,"contingent","True",4,1,1,1,1,"False",11,3,1,0,2,1,1,14,13,15,0,0,0,1,"False",45,98,0
1,0,2,1,"contingent","False",4,1,1,0,1,"False",10,3,1,0,2,0,0,14,14,11,0,0,0,1,"False",46,98,0
1,0,2,1,"contingent","False",4,1,0,0,1,"False",8,3,1,0,2,0,0,14,14,9,0,0,0,1,"False",47,98,0
-5,0,3,0,"contingent","True",4,0,1,0,0,"False",6,3,1,0,2,0,0,14,14,2,0,0,0,1,"False",48,98,0
1,0,3,1,"contingent","True",4,1,0,1,1,"False",9,3,1,0,2,1,1,15,14,13,0,0,0,1,"False",49,98,0
1,0,3,1,"contingent","True",4,1,0,1,1,"False",9,3,1,0,2,1,1,16,15,13,0,0,0,1,"False",50,98,0
1,0,3,1,"contingent","True",4,1,0,1,1,"False",9,3,1,0,2,1,1,17,16,13,0,0,0,1,"False",51,98,0
-5,0,3,0,"contingent","True",4,1,0,0,0,"False",12,3,1,0,2,0,0,17,17,1,0,0,0,1,"False",52,98,0
1,0,3,1,"contingent","False",4,1,0,0,1,"False",8,3,1,0,2,0,0,17,17,9,0,0,0,1,"False",53,98,0
1,0,3,1,"contingent","False",4,1,1,0,1,"False",10,3,1,0,2,0,0,17,17,11,0,0,0,1,"False",54,98,0
1,0,3,1,"contingent","True",4,1,0,1,0,"False",13,3,1,0,2,1,1,18,17,5,0,0,0,1,"False",55,98,0
1,0,3,1,"contingent","True",4,0,1,1,0,"False",7,3,1,0,2,1,1,19,18,6,0,0,0,1,"False",56,98,0
1,0,3,1,"contingent","False",4,1,1,0,1,"False",10,3,1,0,2,0,0,19,19,11,0,0,0,1,"False",57,98,0
1,0,3,1,"contingent","True",4,0,0,1,0,"False",5,3,1,0,2,1,1,20,19,4,0,0,0,1,"False",58,98,0
-5,0,3,0,"contingent","True",4,1,0,0,0,"False",12,3,1,0,2,0,0,20,20,1,0,0,0,1,"False",59,98,0
1,0,3,1,"contingent","False",4,0,0,0,1,"False",0,3,1,0,2,0,0,20,20,8,0,0,0,1,"False",60,98,0
1,0,3,1,"contingent","True",4,0,0,1,1,"False",1,3,1,0,2,1,1,21,20,12,0,0,0,1,"False",61,98,0
-5,0,3,0,"contingent","True",4,1,1,0,0,"False",14,3,1,0,2,0,0,21,21,3,0,0,0,1,"False",62,98,0
1,0,3,1,"contingent","True",4,1,1,1,0,"False",15,3,1,0,2,1,1,22,21,7,0,0,0,1,"False",63,98,0
1,0,4,1,"contingent","True",4,0,0,1,0,"False",5,3,1,0,2,1,1,23,22,4,0,0,0,1,"True",64,98,0
-5,0,4,0,"contingent","True",4,0,1,0,0,"False",6,3,1,0,2,0,0,23,23,2,0,0,0,1,"True",65,98,0
1,0,4,1,"contingent","False",4,0,1,0,1,"False",2,3,1,0,2,0,0,23,23,10,0,0,0,1,"True",66,98,0
1,0,4,1,"contingent","False",4,1,1,0,1,"False",10,3,1,0,2,0,0,23,23,11,0,0,0,1,"True",67,98,0
1,0,4,1,"contingent","True",4,0,1,1,0,"False",7,3,1,0,2,1,1,24,23,6,0,0,0,1,"True",68,98,0
1,0,4,1,"contingent","True",4,1,0,1,1,"False",9,3,1,0,2,1,1,25,24,13,0,0,0,1,"True",69,98,0
1,0,4,1,"contingent","False",4,0,0,0,1,"False",0,3,1,0,2,0,0,25,25,8,0,0,0,1,"True",70,98,0
-5,0,4,0,"contingent","True",4,1,0,0,0,"False",12,3,1,0,2,0,0,25,25,1,0,0,0,1,"True",71,98,0
1,0,4,1,"contingent","False",4,1,0,0,1,"False",8,3,1,0,2,0,0,25,25,9,0,0,0,1,"True",72,98,0
1,0,4,1,"contingent","True",4,1,1,1,1,"False",11,3,1,0,2,1,1,26,25,15,0,0,0,1,"True",73,98,0
1,0,4,1,"contingent","True",4,0,0,1,1,"False",1,3,1,0,2,1,1,27,26,12,0,0,0,1,"True",74,98,0
1,0,4,1,"contingent","True",4,0,1,1,1,"False",3,3,1,0,2,1,1,28,27,14,0,0,0,1,"True",75,98,0
-5,0,4,0,"contingent","True",4,1,1,0,0,"False",14,3,1,0,2,0,0,28,28,3,0,0,0,1,"True",76,98,0
-5,0,4,0,"contingent","True",4,0,0,0,0,"False",4,3,1,0,2,0,0,28,28,0,0,0,0,1,"True",77,98,0
1,0,4,1,"contingent","True",4,1,0,1,0,"False",13,3,1,0,2,1,1,29,28,5,0,0,0,1,"True",78,98,0
1,0,4,1,"contingent","True",4,1,1,1,0,"False",15,3,1,0,2,1,1,30,29,7,0,0,0,1,"True",79,98,0
1,0,5,1,"contingent","False",4,0,1,0,1,"False",2,3,1,0,2,0,0,30,30,10,0,0,0,1,"True",80,98,0
-5,0,5,0,"contingent","True",4,0,1,0,0,"False",6,3,1,0,2,0,0,30,30,2,0,0,0,1,"True",81,98,0
1,0,5,1,"contingent","True",4,1,1,1,0,"False",15,3,1,0,2,1,1,31,30,7,0,0,0,1,"True",82,98,0
1,0,5,1,"contingent","False",4,1,0,0,1,"False",8,3,1,0,2,0,0,31,31,9,0,0,0,1,"True",83,98,0
1,0,5,1,"contingent","True",4,0,0,1,0,"False",5,3,1,0,2,1,1,32,31,4,0,0,0,1,"True",84,98,0
1,0,5,1,"contingent","True",4,0,1,1,1,"False",3,3,1,0,2,1,1,33,32,14,0,0,0,1,"True",85,98,0
1,0,5,1,"contingent","True",4,0,0,1,1,"False",1,3,1,0,2,1,1,34,33,12,0,0,0,1,"True",86,98,0
-5,0,5,0,"contingent","True",4,1,0,0,0,"False",12,3,1,0,2,0,0,34,34,1,0,0,0,1,"True",87,98,0
-5,0,5,0,"contingent","True",4,0,0,0,0,"False",4,3,1,0,2,0,0,34,34,0,0,0,0,1,"True",88,98,0
1,0,5,1,"contingent","True",4,1,0,1,1,"False",9,3,1,0,2,1,1,35,34,13,0,0,0,1,"True",89,98,0
1,0,5,1,"contingent","False",4,1,1,0,1,"False",10,3,1,0,2,0,0,35,35,11,0,0,0,1,"True",90,98,0
-5,0,5,0,"contingent","True",4,1,1,0,0,"False",14,3,1,0,2,0,0,35,35,3,0,0,0,1,"True",91,98,0
1,0,5,1,"contingent","False",4,0,0,0,1,"False",0,3,1,0,2,0,0,35,35,8,0,0,0,1,"True",92,98,0
1,0,5,1,"contingent","True",4,1,1,1,1,"False",11,3,1,0,2,1,1,36,35,15,0,0,0,1,"True",93,98,0
1,0,5,1,"contingent","True",4,0,1,1,0,"False",7,3,1,0,2,1,1,37,36,6,0,0,0,1,"True",94,98,0
1,0,5,1,"contingent","True",4,1,0,1,0,"False",13,3,1,0,2,1,1,38,37,5,0,0,0,1,"True",95,98,0
1,0,0,1,"contingent","True",3,1,1,0,1,"False",6,1,2,0,3,1,1,1,0,11,0,0,0,1,"False",0,29,0
1,0,0,1,"contingent","True",3,1,1,0,1,"False",6,1,2,0,3,1,1,2,1,11,0,0,0,1,"False",1,29,0
1,0,0,1,"contingent","True",3,1,1,0,1,"False",6,1,2,0,3,1,1,3,2,11,0,0,0,1,"False",2,29,0
-5,0,0,0,"contingent","False",3,0,0,0,0,"False",8,1,2,0,3,1,-5,-2,3,0,0,0,0,1,"False",3,29,0
1,0,0,1,"contingent","True",3,0,0,1,1,"False",1,1,2,0,3,1,1,-1,-2,12,0,0,0,1,"False",4,29,0
1,0,0,1,"contingent","True",3,0,1,0,1,"False",4,1,2,0,3,1,1,0,-1,10,0,0,0,1,"False",5,29,0
1,0,0,1,"contingent","False",3,0,1,1,0,"False",13,1,2,0,3,0,0,0,0,6,0,0,0,1,"False",6,29,0
-5,0,0,0,"contingent","False",3,1,1,0,0,"False",14,1,2,0,3,1,-5,-5,0,3,0,0,0,1,"False",7,29,0
-5,0,0,0,"contingent","False",3,1,0,0,0,"False",10,1,2,0,3,1,-5,-10,-5,1,0,0,0,1,"False",8,29,0
1,0,0,1,"contingent","True",3,1,0,1,0,"False",11,1,2,0,3,1,1,-9,-10,5,0,0,0,1,"False",9,29,0
1,0,0,1,"contingent","True",3,1,0,0,1,"False",2,1,2,0,3,1,1,-8,-9,9,0,0,0,1,"False",10,29,0
1,0,0,1,"contingent","True",3,1,1,1,0,"False",15,1,2,0,3,1,1,-7,-8,7,0,0,0,1,"False",11,29,0
1,0,0,1,"contingent","False",3,0,0,1,0,"False",9,1,2,0,3,0,0,-7,-7,4,0,0,0,1,"False",12,29,0
1,0,0,1,"contingent","True",3,1,0,1,1,"False",3,1,2,0,3,1,1,-6,-7,13,0,0,0,1,"False",13,29,0
-5,0,0,0,"contingent","False",3,0,1,0,0,"False",12,1,2,0,3,1,-5,-11,-6,2,0,0,0,1,"False",14,29,0
1,0,0,1,"contingent","True",3,0,1,1,0,"False",13,1,2,0,3,1,1,-10,-11,6,0,0,0,1,"False",15,29,0
1,0,1,1,"contingent","True",3,1,1,1,0,"False",15,1,2,0,3,1,1,-9,-10,7,0,0,0,1,"False",16,29,0
1,0,1,1,"contingent","True",3,1,1,1,1,"False",7,1,2,0,3,1,1,-8,-9,15,0,0,0,1,"False",17,29,0
1,0,1,1,"contingent","True",3,1,1,0,1,"False",6,1,2,0,3,1,1,-7,-8,11,0,0,0,1,"False",18,29,0
1,0,1,1,"contingent","True",3,0,1,1,1,"False",5,1,2,0,3,1,1,-6,-7,14,0,0,0,1,"False",19,29,0
1,0,1,1,"contingent","True",3,0,0,0,1,"False",0,1,2,0,3,1,1,-5,-6,8,0,0,0,1,"False",20,29,0
1,0,1,1,"contingent","True",3,1,1,1,0,"False",15,1,2,0,3,1,1,-4,-5,7,0,0,0,1,"False",21,29,0
-5,0,1,0,"contingent","False",3,1,1,0,0,"False",14,1,2,0,3,1,-5,-9,-4,3,0,0,0,1,"False",22,29,0
-5,0,1,0,"contingent","False",3,1,0,0,0,"False",10,1,2,0,3,1,-5,-14,-9,1,0,0,0,1,"False",23,29,0
1,0,1,1,"contingent","True",3,1,1,1,0,"False",15,1,2,0,3,1,1,-13,-14,7,0,0,0,1,"False",24,29,0
1,0,1,1,"contingent","False",3,0,1,0,1,"False",4,1,2,0,3,0,0,-13,-13,10,0,0,0,1,"False",25,29,0
1,0,1,1,"contingent","True",3,1,0,1,0,"False",11,1,2,0,3,1,1,-12,-13,5,0,0,0,1,"False",26,29,0
1,0,1,1,"contingent","True",3,0,0,1,1,"False",1,1,2,0,3,1,1,-11,-12,12,0,0,0,1,"False",27,29,0
1,0,1,1,"contingent","True",3,1,0,0,1,"False",2,1,2,0,3,1,1,-10,-11,9,0,0,0,1,"False",28,29,0
1,0,1,1,"contingent","False",3,1,0,0,1,"False",2,1,2,0,3,0,0,-10,-10,9,0,0,0,1,"False",29,29,0
-5,0,1,0,"contingent","True",3,1,0,0,0,"False",10,1,2,0,3,0,0,-10,-10,1,0,0,0,1,"False",30,29,0
-5,0,1,0,"contingent","True",3,0,1,0,0,"False",12,1,2,0,3,0,0,-10,-10,2,0,0,0,1,"False",31,29,0
-5,0,2,0,"contingent","False",3,0,1,0,0,"False",12,1,2,0,3,1,-5,-15,-10,2,0,0,0,1,"False",32,29,0
1,0,2,1,"contingent","True",3,0,1,1,1,"False",5,1,2,0,3,1,1,-14,-15,14,0,0,0,1,"False",33,29,0
1,0,2,1,"contingent","True",3,1,0,0,1,"False",2,1,2,0,3,1,1,-13,-14,9,0,0,0,1,"False",34,29,0
1,0,2,1,"contingent","True",3,0,0,1,0,"False",9,1,2,0,3,1,1,-12,-13,4,0,0,0,1,"False",35,29,0
1,0,2,1,"contingent","True",3,1,0,1,0,"False",11,1,2,0,3,1,1,-11,-12,5,0,0,0,1,"False",36,29,0
1,0,2,1,"contingent","True",3,1,1,1,1,"False",7,1,2,0,3,1,1,-10,-11,15,0,0,0,1,"False",37,29,0
1,0,2,1,"contingent","True",3,1,1,1,1,"False",7,1,2,0,3,1,1,-9,-10,15,0,0,0,1,"False",38,29,0
-5,0,2,0,"contingent","True",3,1,1,0,0,"False",14,1,2,0,3,0,0,-9,-9,3,0,0,0,1,"False",39,29,0
